country,year,energy_type,energy_subtype,amount
Turkmenistan,2003,Fossil Fuel,Oil,59.936
Turkmenistan,2003,Low Carbon,Biofuel,0.0
Turkmenistan,2003,Low Carbon,Hydro,0.009
Turkmenistan,2003,Low Carbon,Solar,0.0
Turkmenistan,2003,Low Carbon,Wind,0.0
Turkmenistan,2003,Low Carbon,Other Renewable,0.0
Turkmenistan,2003,Low Carbon,Nuclear,0.0
Turkmenistan,2004,Fossil Fuel,Coal,0.0
Turkmenistan,2004,Fossil Fuel,Gas,114.538
Turkmenistan,2004,Fossil Fuel,Oil,59.86
Turkmenistan,2004,Low Carbon,Biofuel,0.0
Turkmenistan,2004,Low Carbon,Hydro,0.009
Turkmenistan,2004,Low Carbon,Solar,0.0
Turkmenistan,2004,Low Carbon,Wind,0.0
Turkmenistan,2004,Low Carbon,Other Renewable,0.0
Turkmenistan,2004,Low Carbon,Nuclear,0.0
Turkmenistan,2005,Fossil Fuel,Coal,0.0
Turkmenistan,2005,Fossil Fuel,Gas,116.463
Turkmenistan,2005,Fossil Fuel,Oil,60.129
Turkmenistan,2005,Low Carbon,Biofuel,0.0
Turkmenistan,2005,Low Carbon,Hydro,0.008
Turkmenistan,2005,Low Carbon,Solar,0.0
Turkmenistan,2005,Low Carbon,Wind,0.0
Turkmenistan,2005,Low Carbon,Other Renewable,0.0
Turkmenistan,2005,Low Carbon,Nuclear,0.0
Turkmenistan,2006,Fossil Fuel,Coal,0.0
Turkmenistan,2006,Fossil Fuel,Gas,119.928
Turkmenistan,2006,Fossil Fuel,Oil,58.526
Turkmenistan,2006,Low Carbon,Biofuel,0.0
Turkmenistan,2006,Low Carbon,Hydro,0.008
Turkmenistan,2006,Low Carbon,Solar,0.0
Turkmenistan,2006,Low Carbon,Wind,0.0
Turkmenistan,2006,Low Carbon,Other Renewable,0.0
Turkmenistan,2006,Low Carbon,Nuclear,0.0
Turkmenistan,2007,Fossil Fuel,Coal,0.0
Turkmenistan,2007,Fossil Fuel,Gas,111.65
Turkmenistan,2007,Fossil Fuel,Oil,61.514
Turkmenistan,2007,Low Carbon,Biofuel,0.0
Turkmenistan,2007,Low Carbon,Hydro,0.008
Turkmenistan,2007,Low Carbon,Solar,0.0
Turkmenistan,2007,Low Carbon,Wind,0.0
Turkmenistan,2007,Low Carbon,Other Renewable,0.0
Turkmenistan,2007,Low Carbon,Nuclear,0.0
Turkmenistan,2008,Fossil Fuel,Coal,0.0
Turkmenistan,2008,Fossil Fuel,Gas,78.925
Turkmenistan,2008,Fossil Fuel,Oil,63.122
Turkmenistan,2008,Low Carbon,Biofuel,0.0
Turkmenistan,2008,Low Carbon,Hydro,0.008
Turkmenistan,2008,Low Carbon,Solar,0.0
Turkmenistan,2008,Low Carbon,Wind,0.0
Turkmenistan,2008,Low Carbon,Other Renewable,0.0
Turkmenistan,2008,Low Carbon,Nuclear,0.0
Turkmenistan,2009,Fossil Fuel,Coal,0.0
Turkmenistan,2009,Fossil Fuel,Gas,171.133
Turkmenistan,2009,Fossil Fuel,Oil,60.46
Turkmenistan,2009,Low Carbon,Biofuel,0.0
Turkmenistan,2009,Low Carbon,Hydro,0.008
Turkmenistan,2009,Low Carbon,Solar,0.0
Turkmenistan,2009,Low Carbon,Wind,0.0
Turkmenistan,2009,Low Carbon,Other Renewable,0.0
Turkmenistan,2009,Low Carbon,Nuclear,0.0
Turkmenistan,2010,Fossil Fuel,Coal,0.0
Turkmenistan,2010,Fossil Fuel,Gas,182.719
Turkmenistan,2010,Fossil Fuel,Oil,66.838
Turkmenistan,2010,Low Carbon,Biofuel,0.0
Turkmenistan,2010,Low Carbon,Hydro,0.008
Turkmenistan,2010,Low Carbon,Solar,0.0
Turkmenistan,2010,Low Carbon,Wind,0.0
Turkmenistan,2010,Low Carbon,Other Renewable,0.0
Turkmenistan,2010,Low Carbon,Nuclear,0.0
Turkmenistan,2011,Fossil Fuel,Coal,0.0
Turkmenistan,2011,Fossil Fuel,Gas,207.353
Turkmenistan,2011,Fossil Fuel,Oil,69.636
Turkmenistan,2011,Low Carbon,Biofuel,0.0
Turkmenistan,2011,Low Carbon,Hydro,0.008
Turkmenistan,2011,Low Carbon,Solar,0.001
Turkmenistan,2011,Low Carbon,Wind,0.0
Turkmenistan,2011,Low Carbon,Other Renewable,0.0
Turkmenistan,2011,Low Carbon,Nuclear,0.0
Turkmenistan,2012,Fossil Fuel,Coal,0.0
Turkmenistan,2012,Fossil Fuel,Gas,229.385
Turkmenistan,2012,Fossil Fuel,Oil,72.57
Turkmenistan,2012,Low Carbon,Biofuel,0.0
Turkmenistan,2012,Low Carbon,Hydro,0.008
Turkmenistan,2012,Low Carbon,Solar,0.003
Turkmenistan,2012,Low Carbon,Wind,0.0
Turkmenistan,2012,Low Carbon,Other Renewable,0.0
Turkmenistan,2012,Low Carbon,Nuclear,0.0
Turkmenistan,2013,Fossil Fuel,Coal,0.0
Turkmenistan,2013,Fossil Fuel,Gas,193.312
Turkmenistan,2013,Fossil Fuel,Oil,74.92
Turkmenistan,2013,Low Carbon,Biofuel,0.0
Turkmenistan,2013,Low Carbon,Hydro,0.008
Turkmenistan,2013,Low Carbon,Solar,0.005
Turkmenistan,2013,Low Carbon,Wind,0.0
Turkmenistan,2013,Low Carbon,Other Renewable,0.0
Turkmenistan,2013,Low Carbon,Nuclear,0.0
Turkmenistan,2014,Fossil Fuel,Coal,0.0
Turkmenistan,2014,Fossil Fuel,Gas,199.63
Turkmenistan,2014,Fossil Fuel,Oil,78.392
Turkmenistan,2014,Low Carbon,Biofuel,0.0
Turkmenistan,2014,Low Carbon,Hydro,0.008
Turkmenistan,2014,Low Carbon,Solar,0.008
Turkmenistan,2014,Low Carbon,Wind,0.0
Turkmenistan,2014,Low Carbon,Other Renewable,0.0
Turkmenistan,2014,Low Carbon,Nuclear,0.0
Turkmenistan,2015,Fossil Fuel,Coal,0.0
Turkmenistan,2015,Fossil Fuel,Gas,253.863
Turkmenistan,2015,Fossil Fuel,Oil,78.938
Turkmenistan,2015,Low Carbon,Biofuel,0.0
Turkmenistan,2015,Low Carbon,Hydro,0.008
Turkmenistan,2015,Low Carbon,Solar,0.013
Turkmenistan,2015,Low Carbon,Wind,0.0
Turkmenistan,2015,Low Carbon,Other Renewable,0.0
Turkmenistan,2015,Low Carbon,Nuclear,0.0
Turkmenistan,2016,Fossil Fuel,Coal,0.0
Turkmenistan,2016,Fossil Fuel,Gas,251.15
Turkmenistan,2016,Fossil Fuel,Oil,78.365
Turkmenistan,2016,Low Carbon,Biofuel,0.0
Turkmenistan,2016,Low Carbon,Hydro,0.008
Turkmenistan,2016,Low Carbon,Solar,0.018
Turkmenistan,2016,Low Carbon,Wind,0.0
Turkmenistan,2016,Low Carbon,Other Renewable,0.0
Turkmenistan,2016,Low Carbon,Nuclear,0.0
Ukraine,2000,Fossil Fuel,Coal,448.282
Ukraine,2000,Fossil Fuel,Gas,741.987
Ukraine,2000,Fossil Fuel,Oil,145.026
Ukraine,2000,Low Carbon,Biofuel,0.0
Ukraine,2000,Low Carbon,Hydro,31.317
Ukraine,2000,Low Carbon,Solar,0.0
Ukraine,2000,Low Carbon,Wind,0.017
Ukraine,2000,Low Carbon,Other Renewable,0.0
Ukraine,2000,Low Carbon,Nuclear,214.836
Ukraine,2001,Fossil Fuel,Coal,436.452
Ukraine,2001,Fossil Fuel,Gas,719.273
Ukraine,2001,Fossil Fuel,Oil,161.366
Ukraine,2001,Low Carbon,Biofuel,0.0
Ukraine,2001,Low Carbon,Hydro,33.205
Ukraine,2001,Low Carbon,Solar,0.0
Ukraine,2001,Low Carbon,Wind,0.044
Ukraine,2001,Low Carbon,Other Renewable,0.0
Ukraine,2001,Low Carbon,Nuclear,210.207
Ukraine,2002,Fossil Fuel,Coal,439.198
Ukraine,2002,Fossil Fuel,Gas,707.916
Ukraine,2002,Fossil Fuel,Oil,159.503
Ukraine,2002,Low Carbon,Biofuel,0.0
Ukraine,2002,Low Carbon,Hydro,26.397
Ukraine,2002,Low Carbon,Solar,0.0
Ukraine,2002,Low Carbon,Wind,0.06
Ukraine,2002,Low Carbon,Other Renewable,0.0
Ukraine,2002,Low Carbon,Nuclear,213.844
Ukraine,2003,Fossil Fuel,Coal,451.359
Ukraine,2003,Fossil Fuel,Gas,722.112
Ukraine,2003,Fossil Fuel,Oil,164.097
Ukraine,2003,Low Carbon,Biofuel,0.0
Ukraine,2003,Low Carbon,Hydro,25.168
Ukraine,2003,Low Carbon,Solar,0.0
Ukraine,2003,Low Carbon,Wind,0.084
Ukraine,2003,Low Carbon,Other Renewable,0.0
Ukraine,2003,Low Carbon,Nuclear,221.779
Ukraine,2004,Fossil Fuel,Coal,428.85
Ukraine,2004,Fossil Fuel,Gas,716.434
Ukraine,2004,Fossil Fuel,Oil,173.248
Ukraine,2004,Low Carbon,Biofuel,0.0
Ukraine,2004,Low Carbon,Hydro,31.815
Ukraine,2004,Low Carbon,Solar,0.0
Ukraine,2004,Low Carbon,Wind,0.089
Ukraine,2004,Low Carbon,Other Renewable,0.0
Ukraine,2004,Low Carbon,Nuclear,235.569
Ukraine,2005,Fossil Fuel,Coal,433.765
Ukraine,2005,Fossil Fuel,Gas,722.112
Ukraine,2005,Fossil Fuel,Oil,164.902
Ukraine,2005,Low Carbon,Biofuel,0.0
Ukraine,2005,Low Carbon,Hydro,33.255
Ukraine,2005,Low Carbon,Solar,0.0
Ukraine,2005,Low Carbon,Wind,0.102
Ukraine,2005,Low Carbon,Other Renewable,0.0
Ukraine,2005,Low Carbon,Nuclear,238.743
Ukraine,2006,Fossil Fuel,Coal,466.389
Ukraine,2006,Fossil Fuel,Gas,700.345
Ukraine,2006,Fossil Fuel,Oil,172.15
Ukraine,2006,Low Carbon,Biofuel,0.0
Ukraine,2006,Low Carbon,Hydro,34.444
Ukraine,2006,Low Carbon,Solar,0.0
Ukraine,2006,Low Carbon,Wind,0.094
Ukraine,2006,Low Carbon,Other Renewable,0.0
Ukraine,2006,Low Carbon,Nuclear,241.168
Ukraine,2007,Fossil Fuel,Coal,496.101
Ukraine,2007,Fossil Fuel,Gas,660.595
Ukraine,2007,Fossil Fuel,Oil,174.698
Ukraine,2007,Low Carbon,Biofuel,0.0
Ukraine,2007,Low Carbon,Hydro,26.942
Ukraine,2007,Low Carbon,Solar,0.0
Ukraine,2007,Low Carbon,Wind,0.12
Ukraine,2007,Low Carbon,Other Renewable,0.746
Ukraine,2007,Low Carbon,Nuclear,245.815
Ukraine,2008,Fossil Fuel,Coal,486.111
Ukraine,2008,Fossil Fuel,Gas,627.471
Ukraine,2008,Fossil Fuel,Oil,171.51
Ukraine,2008,Low Carbon,Biofuel,0.0
Ukraine,2008,Low Carbon,Hydro,30.389
Ukraine,2008,Low Carbon,Solar,0.0
Ukraine,2008,Low Carbon,Wind,0.119
Ukraine,2008,Low Carbon,Other Renewable,0.697
Ukraine,2008,Low Carbon,Nuclear,237.158
Ukraine,2009,Fossil Fuel,Coal,417.168
Ukraine,2009,Fossil Fuel,Gas,489.087
Ukraine,2009,Fossil Fuel,Oil,162.988
Ukraine,2009,Low Carbon,Biofuel,0.0
Ukraine,2009,Low Carbon,Hydro,31.314
Ukraine,2009,Low Carbon,Solar,0.0
Ukraine,2009,Low Carbon,Wind,0.113
Ukraine,2009,Low Carbon,Other Renewable,0.365
Ukraine,2009,Low Carbon,Nuclear,217.548
Ukraine,2010,Fossil Fuel,Coal,444.859
Ukraine,2010,Fossil Fuel,Gas,545.606
Ukraine,2010,Fossil Fuel,Oil,152.705
Ukraine,2010,Low Carbon,Biofuel,0.0
Ukraine,2010,Low Carbon,Hydro,34.292
Ukraine,2010,Low Carbon,Solar,0.0
Ukraine,2010,Low Carbon,Wind,0.13
Ukraine,2010,Low Carbon,Other Renewable,0.49
Ukraine,2010,Low Carbon,Nuclear,232.452
Ukraine,2011,Fossil Fuel,Coal,482.529
Ukraine,2011,Fossil Fuel,Gas,561.27
Ukraine,2011,Fossil Fuel,Oil,158.442
Ukraine,2011,Low Carbon,Biofuel,0.0
Ukraine,2011,Low Carbon,Hydro,28.361
Ukraine,2011,Low Carbon,Solar,0.078
Ukraine,2011,Low Carbon,Wind,0.232
Ukraine,2011,Low Carbon,Other Renewable,0.347
Ukraine,2011,Low Carbon,Nuclear,233.874
Ukraine,2012,Fossil Fuel,Coal,496.811
Ukraine,2012,Fossil Fuel,Gas,518.388
Ukraine,2012,Fossil Fuel,Oil,152.051
Ukraine,2012,Low Carbon,Biofuel,0.0
Ukraine,2012,Low Carbon,Hydro,26.99
Ukraine,2012,Low Carbon,Solar,0.859
Ukraine,2012,Low Carbon,Wind,0.742
Ukraine,2012,Low Carbon,Other Renewable,0.345
Ukraine,2012,Low Carbon,Nuclear,232.172
Ukraine,2013,Fossil Fuel,Coal,481.796
Ukraine,2013,Fossil Fuel,Gas,476.992
Ukraine,2013,Fossil Fuel,Oil,143.743
Ukraine,2013,Low Carbon,Biofuel,0.0
Ukraine,2013,Low Carbon,Hydro,35.344
Ukraine,2013,Low Carbon,Solar,1.459
Ukraine,2013,Low Carbon,Wind,1.635
Ukraine,2013,Low Carbon,Other Renewable,0.259
Ukraine,2013,Low Carbon,Nuclear,213.035
Ukraine,2014,Fossil Fuel,Coal,413.749
Ukraine,2014,Fossil Fuel,Gas,403.171
Ukraine,2014,Fossil Fuel,Oil,123.141
Ukraine,2014,Low Carbon,Biofuel,0.0
Ukraine,2014,Low Carbon,Hydro,21.576
Ukraine,2014,Low Carbon,Solar,1.092
Ukraine,2014,Low Carbon,Wind,2.876
Ukraine,2014,Low Carbon,Other Renewable,0.331
Ukraine,2014,Low Carbon,Nuclear,224.943
Ukraine,2015,Fossil Fuel,Coal,318.011
Ukraine,2015,Fossil Fuel,Gas,319.887
Ukraine,2015,Fossil Fuel,Oil,108.376
Ukraine,2015,Low Carbon,Biofuel,0.0
Ukraine,2015,Low Carbon,Hydro,13.651
Ukraine,2015,Low Carbon,Solar,1.205
Ukraine,2015,Low Carbon,Wind,2.743
Ukraine,2015,Low Carbon,Other Renewable,0.367
Ukraine,2015,Low Carbon,Nuclear,221.677
Ukraine,2016,Fossil Fuel,Coal,377.394
Ukraine,2016,Fossil Fuel,Gas,314.209
Ukraine,2016,Fossil Fuel,Oil,114.968
Ukraine,2016,Low Carbon,Biofuel,0.0
Ukraine,2016,Low Carbon,Hydro,19.303
Ukraine,2016,Low Carbon,Solar,1.234
Ukraine,2016,Low Carbon,Wind,2.399
Ukraine,2016,Low Carbon,Other Renewable,0.342
Ukraine,2016,Low Carbon,Nuclear,203.573
United Arab Emirates,2000,Fossil Fuel,Coal,0.0
United Arab Emirates,2000,Fossil Fuel,Gas,306.443
United Arab Emirates,2000,Fossil Fuel,Oil,232.429
United Arab Emirates,2000,Low Carbon,Biofuel,0.0
United Arab Emirates,2000,Low Carbon,Hydro,0.0
United Arab Emirates,2000,Low Carbon,Solar,0.0
United Arab Emirates,2000,Low Carbon,Wind,0.0
United Arab Emirates,2000,Low Carbon,Other Renewable,0.0
United Arab Emirates,2000,Low Carbon,Nuclear,0.0
United Arab Emirates,2001,Fossil Fuel,Coal,0.215
United Arab Emirates,2001,Fossil Fuel,Gas,314.73
United Arab Emirates,2001,Fossil Fuel,Oil,229.876
United Arab Emirates,2001,Low Carbon,Biofuel,0.0
United Arab Emirates,2001,Low Carbon,Hydro,0.0
United Arab Emirates,2001,Low Carbon,Solar,0.0
United Arab Emirates,2001,Low Carbon,Wind,0.0
United Arab Emirates,2001,Low Carbon,Other Renewable,0.0
United Arab Emirates,2001,Low Carbon,Nuclear,0.0
