iso_code,country,year,gdp,population,fossil_fuel_consumption,coal_consumption,coal_production,gas_consumption,gas_production,oil_consumption,oil_production,low_carbon_consumption,renewables_consumption,biofuel_consumption,hydro_consumption,solar_consumption,wind_consumption,other_renewable_consumption,nuclear_consumption
ZAF,South Africa,2008,572000000000.0,49779000.0,1419.512,1085.503,1639.578,39.219,0.0,294.789,0.0,38.969,4.642,0.0,3.325,0.057,0.055,1.204,34.327
ZAF,South Africa,2009,557000000000.0,50477000.0,1415.719,1091.17,1625.191,33.24,0.0,291.309,0.0,38.722,5.126,0.0,3.808,0.061,0.079,1.178,33.596
ZAF,South Africa,2010,577000000000.0,51217000.0,1429.569,1079.537,1675.925,41.221,0.0,308.811,0.0,39.444,4.174,0.0,2.98,0.072,0.089,1.033,35.27
ZAF,South Africa,2011,609000000000.0,52004000.0,1405.792,1052.657,1665.343,42.81,0.0,310.326,0.0,42.747,9.311,0.0,7.94,0.208,0.096,1.068,33.435
ZAF,South Africa,2012,616000000000.0,52833000.0,1389.214,1027.385,1704.555,43.573,0.0,318.256,0.0,37.43,4.029,0.0,2.623,0.222,0.095,1.089,33.401
ZAF,South Africa,2013,628000000000.0,53687000.0,1390.88,1027.613,1689.399,40.544,0.0,322.723,0.0,40.881,4.766,0.0,2.826,0.622,0.095,1.223,36.115
ZAF,South Africa,2014,638000000000.0,54544000.0,1403.434,1040.72,1721.116,42.982,0.0,319.732,0.0,46.343,11.239,0.0,4.568,2.858,2.713,1.1,35.105
ZAF,South Africa,2015,647000000000.0,55386000.0,1352.493,976.489,1656.775,43.186,0.0,332.818,0.0,48.763,17.807,0.0,2.026,6.954,7.769,1.057,30.957
ZAF,South Africa,2016,648000000000.0,56208000.0,1409.45,1050.055,1670.441,45.489,0.0,313.906,0.0,61.697,21.678,0.0,1.76,8.233,10.585,1.1,40.019
KOR,South Korea,2000,1080000000000.0,47379000.0,1953.027,499.213,21.719,198.078,0.0,1255.736,0.0,314.095,11.418,0.0,11.138,0.015,0.046,0.219,302.677
KOR,South Korea,2001,1110000000000.0,47706000.0,2002.477,531.773,19.976,217.578,0.0,1253.126,0.0,316.183,6.725,0.0,6.43,0.017,0.035,0.243,309.458
KOR,South Korea,2002,1200000000000.0,48000000.0,2089.908,571.39,17.365,241.777,0.0,1276.74,0.0,335.988,9.415,0.0,8.864,0.019,0.041,0.491,326.573
KOR,South Korea,2003,1250000000000.0,48261000.0,2136.87,594.577,17.26,253.239,0.0,1289.054,0.0,367.184,13.911,0.0,13.31,0.021,0.068,0.512,353.273
KOR,South Korea,2004,1320000000000.0,48493000.0,2183.49,618.698,16.7,296.75,0.0,1268.042,0.0,366.534,12.688,0.07,11.67,0.027,0.128,0.793,353.846
KOR,South Korea,2005,1400000000000.0,48701000.0,2225.338,637.272,14.821,317.726,0.0,1270.34,0.0,405.936,11.119,0.151,9.881,0.039,0.349,0.699,394.817
KOR,South Korea,2006,1450000000000.0,48880000.0,2264.936,658.868,14.779,334.986,0.0,1271.082,0.0,408.851,11.251,0.616,9.269,0.083,0.639,0.645,397.6
KOR,South Korea,2007,1520000000000.0,49035000.0,2365.58,693.765,15.607,362.818,0.0,1308.997,0.0,392.798,13.121,1.116,9.647,0.213,1.125,1.02,379.677
KOR,South Korea,2008,1490000000000.0,49182000.0,2397.603,768.741,14.996,373.369,0.0,1255.493,0.0,412.685,14.193,2.07,8.104,0.836,1.281,1.902,398.492
KOR,South Korea,2009,1490000000000.0,49347000.0,2417.556,797.76,13.623,354.915,0.0,1264.88,0.0,404.723,17.052,2.954,7.38,1.554,1.881,3.283,387.671
KOR,South Korea,2010,1600000000000.0,49546000.0,2628.456,897.16,11.27,450.165,0.0,1281.131,0.0,409.694,22.251,4.152,9.6,2.116,2.237,4.145,387.443
KOR,South Korea,2011,1610000000000.0,49786000.0,2749.942,973.285,11.27,484.455,0.0,1292.202,0.0,426.441,25.481,3.908,11.915,2.6,2.446,4.613,400.96
KOR,South Korea,2012,1630000000000.0,50061000.0,2793.308,937.802,10.959,525.287,0.0,1330.22,0.0,412.487,25.28,4.187,10.333,3.046,2.521,5.193,387.207
KOR,South Korea,2013,1680000000000.0,50346000.0,2823.06,948.357,9.499,549.759,0.0,1324.944,0.0,385.253,29.932,4.291,10.982,4.436,3.173,7.049,355.321
KOR,South Korea,2014,1750000000000.0,50608000.0,2803.485,981.558,9.148,500.04,0.0,1321.887,0.0,429.125,31.085,4.605,7.002,6.944,3.112,9.421,398.041
KOR,South Korea,2015,1800000000000.0,50823000.0,2842.11,993.217,9.232,456.498,0.0,1392.396,0.0,455.157,38.347,5.129,5.428,10.713,3.614,13.462,416.81
KOR,South Korea,2016,1850000000000.0,50983000.0,2923.273,947.838,9.033,476.437,0.0,1498.998,0.0,454.878,47.494,5.152,7.158,13.6,4.469,17.115,407.384
ESP,Spain,2000,1090000000000.0,40825000.0,1244.659,243.486,97.006,176.964,0.0,824.209,0.0,273.087,100.292,0.825,82.139,0.05,13.131,4.147,172.795
ESP,Spain,2001,1130000000000.0,41319000.0,1274.083,222.924,91.447,190.695,0.0,860.464,0.0,313.084,137.266,0.822,113.224,0.066,18.653,4.501,175.818
ESP,Spain,2002,1190000000000.0,41920000.0,1336.226,251.185,89.365,218.035,0.0,867.007,0.0,270.068,97.282,1.649,62.845,0.082,25.615,7.091,172.786
ESP,Spain,2003,1180000000000.0,42596000.0,1375.462,234.1,83.085,248.287,0.0,893.074,0.0,324.371,155.801,2.272,111.846,0.112,32.897,8.674,168.57
ESP,Spain,2004,1230000000000.0,43308000.0,1456.514,244.8,80.503,292.691,0.0,919.023,0.0,311.679,139.497,2.084,85.747,0.152,42.5,9.014,172.182
ESP,Spain,2005,1300000000000.0,44019000.0,1513.518,238.566,77.06,347.02,0.0,927.932,0.0,270.067,115.294,3.013,48.073,0.11,56.961,7.136,154.773
ESP,Spain,2006,1420000000000.0,44729000.0,1506.692,208.27,72.606,363.174,0.0,935.248,0.0,301.943,141.228,2.021,69.203,0.318,62.272,7.415,160.714
ESP,Spain,2007,1530000000000.0,45429000.0,1541.87,233.03,68.21,369.573,0.0,939.266,0.0,302.82,156.452,1.84,72.338,1.349,73.228,7.698,146.367
ESP,Spain,2008,1560000000000.0,46069000.0,1469.829,157.052,50.87,405.922,0.0,906.856,0.0,322.533,166.859,2.373,62.119,6.805,86.969,8.592,155.674
ESP,Spain,2009,1550000000000.0,46584000.0,1321.512,109.671,44.312,363.078,0.0,848.764,0.0,335.477,197.06,3.671,69.135,15.916,99.395,8.943,138.417
ESP,Spain,2010,1520000000000.0,46931000.0,1268.731,80.212,38.33,361.965,0.0,826.554,0.0,429.241,268.592,16.723,109.602,18.42,113.893,9.954,160.649
ESP,Spain,2011,1500000000000.0,47084000.0,1273.134,148.759,30.799,336.461,0.0,787.913,0.0,392.968,243.36,19.915,79.288,22.493,109.964,11.7,149.608
ESP,Spain,2012,1490000000000.0,47063000.0,1250.134,180.172,28.613,332.256,0.0,737.706,0.0,406.864,248.532,24.544,52.919,30.821,127.428,12.82,158.332
ESP,Spain,2013,1490000000000.0,46931000.0,1128.547,132.547,20.498,303.281,0.0,692.719,0.0,439.981,294.735,10.681,94.165,33.567,142.777,13.545,145.246
ESP,Spain,2014,1520000000000.0,46778000.0,1100.87,135.362,18.932,275.239,0.0,690.269,0.0,437.721,291.885,11.259,99.682,34.797,132.369,13.778,145.836
ESP,Spain,2015,1570000000000.0,46672000.0,1156.956,159.173,14.49,285.378,0.0,712.405,0.0,402.112,257.144,11.535,71.188,35.059,124.781,14.582,144.968
ESP,Spain,2016,1480000000000.0,46634000.0,1150.099,122.07,7.976,291.212,0.0,736.816,0.0,423.503,276.089,13.027,91.502,34.306,123.009,14.246,147.415
LKA,Sri Lanka,2000,86564175872.0,18778000.0,40.762,0.004,0.0,0.0,0.0,40.758,0.0,8.911,8.911,0.0,8.901,0.001,0.009,0.0,0.0
LKA,Sri Lanka,2001,85882822656.0,18912000.0,40.062,0.001,0.0,0.0,0.0,40.061,0.0,8.617,8.617,0.0,8.604,0.002,0.01,0.0,0.0
LKA,Sri Lanka,2002,90858618880.0,19062000.0,42.339,0.127,0.0,0.0,0.0,42.212,0.0,7.418,7.418,0.0,7.404,0.004,0.01,0.0,0.0
LKA,Sri Lanka,2003,98236047360.0,19224000.0,42.647,0.695,0.0,0.0,0.0,41.953,0.0,9.057,9.057,0.0,9.041,0.007,0.009,0.0,0.0
LKA,Sri Lanka,2004,102000000000.0,19387000.0,41.919,0.183,0.0,0.0,0.0,41.736,0.0,8.055,8.055,0.0,8.038,0.01,0.007,0.0,0.0
LKA,Sri Lanka,2005,106000000000.0,19545000.0,48.064,0.679,0.0,0.0,0.0,47.385,0.0,9.331,9.331,0.0,9.306,0.012,0.006,0.006,0.0
LKA,Sri Lanka,2006,117000000000.0,19696000.0,49.952,0.51,0.0,0.0,0.0,49.443,0.0,12.437,12.437,0.0,12.412,0.014,0.006,0.005,0.0
LKA,Sri Lanka,2007,128000000000.0,19842000.0,52.995,0.497,0.0,0.0,0.0,52.498,0.0,10.534,10.534,0.0,10.509,0.016,0.006,0.003,0.0
LKA,Sri Lanka,2008,138000000000.0,19984000.0,48.378,0.67,0.0,0.0,0.0,47.707,0.0,10.967,10.967,0.0,10.926,0.017,0.009,0.015,0.0
LKA,Sri Lanka,2009,153000000000.0,20124000.0,50.952,0.682,0.0,0.0,0.0,50.27,0.0,10.296,10.296,0.0,10.208,0.018,0.009,0.06,0.0
LKA,Sri Lanka,2010,171000000000.0,20262000.0,50.658,0.697,0.0,0.0,0.0,49.961,0.0,14.96,14.96,0.0,14.717,0.019,0.139,0.085,0.0
LKA,Sri Lanka,2011,196000000000.0,20398000.0,56.709,3.479,0.0,0.0,0.0,53.23,0.0,12.221,12.221,0.0,11.879,0.023,0.237,0.082,0.0
LKA,Sri Lanka,2012,211000000000.0,20533000.0,60.493,5.303,0.0,0.0,0.0,55.189,0.0,8.967,8.967,0.0,8.506,0.026,0.378,0.057,0.0
LKA,Sri Lanka,2013,218000000000.0,20663000.0,52.168,5.579,0.0,0.0,0.0,46.589,0.0,18.446,18.446,0.0,17.741,0.037,0.601,0.068,0.0
LKA,Sri Lanka,2014,231000000000.0,20789000.0,51.091,10.707,0.0,0.0,0.0,40.384,0.0,12.482,12.482,0.0,11.612,0.071,0.693,0.105,0.0
LKA,Sri Lanka,2015,242000000000.0,20908000.0,64.543,14.409,0.0,0.0,0.0,50.134,0.0,16.264,16.264,0.0,15.128,0.123,0.868,0.145,0.0
LKA,Sri Lanka,2016,252000000000.0,21021000.0,74.195,15.254,0.0,0.0,0.0,58.941,0.0,11.898,11.898,0.0,10.641,0.209,0.867,0.181,0.0
SWE,Sweden,2000,323000000000.0,8882000.0,230.027,29.838,0.0,8.082,0.0,192.108,0.0,390.156,230.945,0.0,218.289,0.003,1.269,11.383,159.211
SWE,Sweden,2001,317000000000.0,8898000.0,236.864,32.334,0.0,9.118,0.0,195.412,0.0,428.95,229.947,0.0,218.188,0.006,1.33,10.424,199.002
SWE,Sweden,2002,323000000000.0,8921000.0,242.443,34.722,0.0,9.279,0.0,198.442,0.0,381.826,195.07,0.0,181.95,0.005,1.667,11.448,186.756
SWE,Sweden,2003,330000000000.0,8951000.0,255.924,34.043,0.0,9.253,0.0,212.628,0.0,343.667,160.004,0.0,145.862,0.005,1.85,12.287,183.663
SWE,Sweden,2004,346000000000.0,8991000.0,247.829,35.025,0.0,9.212,0.0,203.592,0.0,396.068,185.812,0.0,164.012,0.005,2.301,19.493,210.256
SWE,Sweden,2005,343000000000.0,9039000.0,244.802,32.015,0.0,8.777,0.0,204.009,0.0,415.551,220.021,1.781,195.532,0.005,2.553,20.15,195.53
SWE,Sweden,2006,361000000000.0,9096000.0,250.074,35.35,0.0,9.189,0.0,205.535,0.0,370.851,191.824,2.081,164.756,0.005,2.638,22.343,179.027
SWE,Sweden,2007,387000000000.0,9163000.0,243.071,32.938,0.0,9.483,0.0,200.65,0.0,385.855,207.968,2.289,175.746,0.008,3.798,26.127,177.887
SWE,Sweden,2008,390000000000.0,9236000.0,231.02,32.947,0.0,8.61,0.0,189.463,0.0,387.18,218.529,3.827,182.135,0.011,5.269,27.287,168.651
SWE,Sweden,2009,375000000000.0,9313000.0,217.507,23.227,0.0,11.495,0.0,182.784,0.0,348.563,211.69,3.476,171.611,0.018,6.519,30.065,136.874
SWE,Sweden,2010,394000000000.0,9390000.0,229.608,32.031,0.0,15.468,0.0,182.109,0.0,370.225,219.707,5.64,173.124,0.023,9.131,31.789,150.518
SWE,Sweden,2011,398000000000.0,9467000.0,209.757,28.601,0.0,12.217,0.0,168.939,0.0,382.76,226.041,6.567,173.794,0.034,15.751,29.895,156.719
SWE,Sweden,2012,405000000000.0,9543000.0,201.754,24.529,0.0,10.651,0.0,166.575,0.0,425.863,260.919,7.678,203.328,0.049,18.455,31.409,164.944
SWE,Sweden,2013,406000000000.0,9618000.0,199.797,25.038,0.0,10.237,0.0,164.523,0.0,389.383,219.236,7.535,157.099,0.09,25.198,29.315,170.146
SWE,Sweden,2014,409000000000.0,9692000.0,193.049,23.485,0.0,8.404,0.0,161.16,0.0,393.299,228.193,9.992,162.271,0.12,28.59,27.22,165.106
SWE,Sweden,2015,426000000000.0,9765000.0,190.819,23.468,0.0,9.336,0.0,158.015,0.0,413.653,271.106,11.952,190.522,0.245,41.154,27.233,142.547
SWE,Sweden,2016,440000000000.0,9836000.0,196.599,23.029,0.0,9.989,0.0,163.581,0.0,398.283,239.597,15.458,155.963,0.36,38.927,28.89,158.686
CHE,Switzerland,2000,313000000000.0,7144000.0,178.189,1.603,0.0,28.3,0.0,148.286,0.0,177.629,104.679,0.0,102.326,0.031,0.008,2.314,72.95
CHE,Switzerland,2001,312000000000.0,7179000.0,189.827,1.675,0.0,29.456,0.0,158.696,0.0,189.981,116.505,0.0,114.041,0.036,0.011,2.418,73.476
CHE,Switzerland,2002,319000000000.0,7220000.0,180.876,1.544,0.0,28.911,0.0,150.42,0.0,173.14,98.986,0.0,96.439,0.041,0.014,2.492,74.154
CHE,Switzerland,2003,318000000000.0,7268000.0,178.532,1.586,0.0,30.558,0.0,146.388,0.0,171.678,97.315,0.0,94.718,0.049,0.014,2.534,74.364
CHE,Switzerland,2004,329000000000.0,7324000.0,178.707,1.506,0.0,31.525,0.0,145.677,0.0,166.525,94.057,0.0,91.366,0.049,0.016,2.626,72.468
CHE,Switzerland,2005,345000000000.0,7387000.0,182.344,1.678,0.0,32.364,0.0,148.303,0.0,149.164,86.815,0.0,84.005,0.056,0.022,2.733,62.348
CHE,Switzerland,2006,369000000000.0,7458000.0,185.275,1.811,0.0,31.469,0.0,151.995,0.0,159.739,85.898,0.0,82.76,0.064,0.04,3.034,73.841
CHE,Switzerland,2007,404000000000.0,7537000.0,169.777,2.028,0.0,30.642,0.0,137.107,0.0,170.552,96.893,0.0,93.642,0.077,0.043,3.132,73.659
CHE,Switzerland,2008,427000000000.0,7623000.0,180.61,1.822,0.0,32.647,0.0,146.141,0.0,171.14,98.527,0.0,95.135,0.098,0.05,3.244,72.613
CHE,Switzerland,2009,427000000000.0,7714000.0,181.505,1.719,0.0,31.336,0.0,148.449,0.0,169.283,97.155,0.0,93.729,0.142,0.06,3.224,72.129
CHE,Switzerland,2010,433000000000.0,7809000.0,174.499,1.725,0.0,35.003,0.0,137.772,0.0,166.868,97.691,0.0,94.033,0.245,0.096,3.317,69.177
CHE,Switzerland,2011,473000000000.0,7907000.0,166.271,1.594,0.0,31.047,0.0,133.629,0.0,157.876,88.152,0.0,83.946,0.435,0.181,3.589,69.724
CHE,Switzerland,2012,495000000000.0,8008000.0,171.605,1.436,0.0,34.033,0.0,136.136,0.0,170.372,104.365,0.0,99.435,0.77,0.227,3.933,66.007
CHE,Switzerland,2013,505000000000.0,8109000.0,179.884,1.547,0.0,35.842,0.0,142.495,0.0,171.131,104.104,0.0,98.479,1.28,0.23,4.114,67.027
CHE,Switzerland,2014,514000000000.0,8206000.0,160.375,1.583,0.0,31.047,0.0,127.744,0.0,174.102,103.461,0.0,96.809,2.143,0.257,4.253,70.641
CHE,Switzerland,2015,518000000000.0,8297000.0,163.956,1.447,0.0,33.172,0.0,129.336,0.0,162.79,103.953,0.0,96.793,2.831,0.278,4.05,58.837
CHE,Switzerland,2016,525000000000.0,8380000.0,158.405,1.331,0.0,34.85,0.0,122.225,0.0,148.612,95.046,0.0,87.082,3.352,0.274,4.338,53.565
TWN,Taiwan,2000,703000000000.0,21967000.0,915.446,319.774,0.0,67.674,0.0,527.998,0.0,122.562,15.61,0.0,12.667,0.0,0.004,2.939,106.952
TWN,Taiwan,2001,682000000000.0,22109000.0,954.889,336.039,0.0,72.894,0.0,545.956,0.0,115.783,17.849,0.0,14.048,0.001,0.034,3.767,97.933
TWN,Taiwan,2002,710000000000.0,22262000.0,994.207,364.902,0.0,81.528,0.0,547.778,0.0,120.848,12.396,0.0,7.62,0.001,0.044,4.732,108.452
TWN,Taiwan,2003,729000000000.0,22420000.0,1048.415,394.141,0.0,84.148,0.0,570.127,0.0,119.162,13.207,0.0,8.267,0.001,0.065,4.874,105.955
TWN,Taiwan,2004,767000000000.0,22570000.0,1104.275,405.767,0.0,102.364,0.0,596.144,0.0,120.66,13.76,0.0,8.689,0.002,0.068,5.001,106.9
TWN,Taiwan,2005,812000000000.0,22706000.0,1114.362,419.705,0.0,103.201,0.0,591.456,0.0,123.462,15.942,0.0,10.722,0.003,0.246,4.972,107.52
TWN,Taiwan,2006,833000000000.0,22824000.0,1140.473,439.413,0.0,110.699,0.0,590.362,0.0,123.185,16.613,0.0,10.928,0.004,0.738,4.943,106.572
TWN,Taiwan,2007,858000000000.0,22927000.0,1190.892,456.896,0.0,117.449,0.0,616.547,0.0,125.589,17.907,0.0,11.734,0.006,1.168,5.0,107.682
TWN,Taiwan,2008,815000000000.0,23019000.0,1120.56,436.979,0.0,127.66,0.0,555.922,0.0,125.496,17.723,0.0,11.364,0.012,1.553,4.793,107.773
TWN,Taiwan,2009,800000000000.0,23105000.0,1101.083,418.65,0.0,124.668,0.0,557.766,0.0,125.564,16.504,0.0,9.833,0.024,2.064,4.582,109.06
TWN,Taiwan,2010,866000000000.0,23188000.0,1167.884,443.33,0.0,154.798,0.0,569.756,0.0,126.999,18.457,0.0,10.936,0.067,2.676,4.779,108.541
TWN,Taiwan,2011,886000000000.0,23269000.0,1152.424,463.948,0.0,170.399,0.0,518.077,0.0,128.312,19.169,0.0,10.365,0.182,3.868,4.753,109.143
TWN,Taiwan,2012,889000000000.0,23347000.0,1154.041,457.268,0.0,178.852,0.0,517.921,0.0,127.532,23.415,0.0,14.603,0.446,3.641,4.725,104.117
TWN,Taiwan,2013,914000000000.0,23422000.0,1178.584,469.786,0.0,179.379,0.0,529.419,0.0,130.269,23.662,0.0,13.884,0.865,4.199,4.714,106.607
TWN,Taiwan,2014,964000000000.0,23492000.0,1210.396,474.476,0.0,188.682,0.0,547.238,0.0,128.953,21.077,0.0,10.989,1.404,3.819,4.866,107.876
TWN,Taiwan,2015,971000000000.0,23557000.0,1210.104,455.963,0.0,201.804,0.0,552.338,0.0,114.549,22.285,0.0,11.308,2.215,3.858,4.903,92.263
TWN,Taiwan,2016,985000000000.0,23618000.0,1239.395,462.805,0.0,209.654,0.0,566.935,0.0,107.423,27.801,0.0,16.502,2.847,3.664,4.787,79.622
THA,Thailand,2000,428000000000.0,62953000.0,724.798,91.696,60.29,211.954,208.95,421.148,82.795,17.829,17.829,0.0,16.365,0.0,0.0,1.464,0.0
THA,Thailand,2001,444000000000.0,63539000.0,764.072,102.078,65.604,245.605,203.245,416.388,90.355,18.754,18.754,0.0,17.04,0.0,0.0,1.714,0.0
THA,Thailand,2002,477000000000.0,64069000.0,838.368,108.942,66.167,266.893,212.444,462.533,99.27,22.263,22.263,0.0,20.2,0.0,0.0,2.063,0.0
THA,Thailand,2003,526000000000.0,64550000.0,909.024,111.272,61.099,284.222,222.179,513.53,115.9,22.992,22.992,0.0,19.637,0.0,0.0,3.355,0.0
THA,Thailand,2004,567000000000.0,64995000.0,976.157,124.673,65.247,297.551,231.476,553.934,113.421,20.987,20.987,0.039,15.961,0.0,0.0,4.986,0.0
THA,Thailand,2005,614000000000.0,65416000.0,1010.81,134.762,69.579,320.592,245.178,555.455,138.505,20.665,20.665,0.417,15.255,0.0,0.0,4.993,0.0
THA,Thailand,2006,656000000000.0,65813000.0,1019.971,143.819,62.061,330.113,251.703,546.04,150.816,27.452,27.452,0.786,21.25,0.098,0.0,5.318,0.0
THA,Thailand,2007,702000000000.0,66182000.0,1065.338,161.628,57.13,351.721,269.032,551.989,159.087,29.38,29.38,1.702,21.147,0.103,0.001,6.427,0.0
THA,Thailand,2008,741000000000.0,66531000.0,1077.778,174.309,55.746,369.418,297.98,534.051,167.999,29.799,29.799,5.699,18.348,0.103,0.001,5.648,0.0
THA,Thailand,2009,730000000000.0,66867000.0,1114.102,174.895,54.838,381.245,293.898,557.962,174.019,31.849,31.849,7.547,18.274,0.116,0.003,5.909,0.0
THA,Thailand,2010,826000000000.0,67195000.0,1187.738,179.485,57.568,432.056,337.151,576.197,176.835,30.664,30.664,7.786,13.941,0.152,0.01,8.775,0.0
THA,Thailand,2011,878000000000.0,67518000.0,1226.463,182.519,69.689,443.181,338.039,600.763,183.628,39.529,39.529,8.397,20.563,0.245,0.013,10.312,0.0
THA,Thailand,2012,957000000000.0,67836000.0,1307.101,191.562,55.276,486.335,384.499,629.204,200.541,46.131,46.131,10.989,21.717,1.284,0.044,12.097,0.0
THA,Thailand,2013,923000000000.0,68145000.0,1328.627,188.535,54.447,488.644,389.348,651.448,198.487,46.69,46.69,14.31,13.856,3.219,0.899,14.405,0.0
THA,Thailand,2014,906000000000.0,68439000.0,1359.512,207.871,53.645,499.448,390.92,652.194,196.076,53.598,53.598,17.434,13.141,4.921,1.008,17.095,0.0
THA,Thailand,2015,932000000000.0,68715000.0,1402.943,204.074,44.877,509.61,374.773,689.259,204.335,54.196,54.196,19.276,9.514,6.016,0.83,18.56,0.0
THA,Thailand,2016,962000000000.0,68971000.0,1428.739,208.03,50.069,505.643,372.737,715.065,210.484,60.106,60.106,19.664,8.91,8.492,0.868,22.172,0.0
TTO,Trinidad and Tobago,2000,15867847680.0,1267000.0,118.771,0.0,0.0,98.13,138.307,20.641,76.312,0.056,0.056,0.0,0.0,0.0,0.0,0.056,0.0
TTO,Trinidad and Tobago,2001,14615797760.0,1272000.0,128.127,0.0,0.0,108.944,147.149,19.183,73.445,0.082,0.082,0.0,0.0,0.002,0.0,0.08,0.0
TTO,Trinidad and Tobago,2002,15464105984.0,1277000.0,139.054,0.0,0.0,117.307,172.624,21.747,84.516,0.074,0.074,0.0,0.0,0.003,0.0,0.071,0.0
TTO,Trinidad and Tobago,2003,19989989376.0,1284000.0,155.949,0.0,0.0,135.201,251.854,20.748,89.045,0.037,0.037,0.0,0.0,0.004,0.0,0.033,0.0
TTO,Trinidad and Tobago,2004,22231377920.0,1290000.0,171.47,0.0,0.0,148.705,285.787,22.764,82.699,0.068,0.068,0.0,0.0,0.006,0.0,0.062,0.0
TTO,Trinidad and Tobago,2005,27012368384.0,1296000.0,183.863,0.0,0.0,163.753,300.104,20.11,94.154,0.065,0.065,0.0,0.0,0.006,0.0,0.059,0.0
TTO,Trinidad and Tobago,2006,31257219072.0,1303000.0,214.748,0.0,0.0,192.762,355.603,21.986,94.996,0.077,0.077,0.0,0.0,0.007,0.0,0.069,0.0
TTO,Trinidad and Tobago,2007,34498105344.0,1308000.0,221.468,0.0,0.0,196.45,377.034,25.017,83.513,0.058,0.058,0.0,0.0,0.008,0.0,0.05,0.0
TTO,Trinidad and Tobago,2008,40615612416.0,1314000.0,218.206,0.0,0.0,191.581,373.995,26.625,79.956,0.061,0.061,0.0,0.0,0.008,0.0,0.053,0.0
TTO,Trinidad and Tobago,2009,28179300352.0,1321000.0,216.399,0.0,0.0,190.885,385.582,25.514,78.981,0.059,0.059,0.0,0.0,0.009,0.0,0.05,0.0
TTO,Trinidad and Tobago,2010,31569321984.0,1328000.0,233.859,0.0,0.0,207.401,402.931,26.458,72.358,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0
TTO,Trinidad and Tobago,2011,36497113088.0,1336000.0,229.663,0.0,0.0,204.813,386.852,24.849,68.234,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0
TTO,Trinidad and Tobago,2012,37210324992.0,1345000.0,226.09,0.0,0.0,202.36,385.324,23.73,60.172,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0
TTO,Trinidad and Tobago,2013,38178349056.0,1354000.0,230.285,0.0,0.0,203.556,387.473,26.729,59.314,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0
TTO,Trinidad and Tobago,2014,37983166464.0,1362000.0,229.1,0.0,0.0,205.101,380.672,23.999,58.684,0.011,0.011,0.0,0.0,0.011,0.0,0.0,0.0
TTO,Trinidad and Tobago,2015,37750022144.0,1370000.0,222.289,0.0,0.0,196.048,359.559,26.241,56.014,0.013,0.013,0.0,0.0,0.013,0.0,0.0,0.0
TTO,Trinidad and Tobago,2016,35816759296.0,1378000.0,197.219,0.0,0.0,169.445,312.817,27.775,50.292,0.013,0.013,0.0,0.0,0.013,0.0,0.0,0.0
TUR,Turkey,2000,803000000000.0,63240000.0,772.529,261.222,145.238,139.47,0.0,371.838,0.0,86.537,86.537,0.0,85.774,0.0,0.093,0.671,0.0
TUR,Turkey,2001,758000000000.0,64192000.0,714.072,214.609,142.833,153.459,0.0,346.005,0.0,67.188,67.188,0.0,66.261,0.0,0.172,0.755,0.0
TUR,Turkey,2002,765000000000.0,65145000.0,760.468,224.145,132.12,166.394,0.0,369.928,0.0,93.134,93.134,0.0,92.359,0.0,0.132,0.643,0.0
TUR,Turkey,2003,732000000000.0,66089000.0,807.152,242.09,125.336,200.482,0.0,364.581,0.0,96.874,96.874,0.0,96.25,0.0,0.167,0.457,0.0
TUR,Turkey,2004,825000000000.0,67011000.0,841.316,256.86,122.49,211.684,0.0,372.771,0.0,125.363,125.363,0.0,124.749,0.0,0.156,0.458,0.0
TUR,Turkey,2005,908000000000.0,67903000.0,882.937,257.686,130.419,257.233,0.0,368.019,0.0,106.917,106.917,0.0,106.413,0.0,0.159,0.345,0.0
TUR,Turkey,2006,1000000000000.0,68757000.0,978.913,304.334,153.051,291.971,0.0,382.608,0.0,119.007,119.007,0.0,118.263,0.0,0.349,0.395,0.0
TUR,Turkey,2007,1080000000000.0,69582000.0,1071.111,342.667,172.089,338.907,0.0,389.537,0.0,96.839,96.839,0.0,95.229,0.0,0.933,0.677,0.0
TUR,Turkey,2008,1150000000000.0,70419000.0,1081.407,344.202,193.919,352.983,0.0,384.223,0.0,90.863,90.863,0.0,87.824,0.0,2.235,0.804,0.0
TUR,Turkey,2009,1130000000000.0,71321000.0,1087.623,359.344,202.385,337.222,0.0,391.057,0.0,100.062,100.062,0.0,94.335,0.0,3.923,1.803,0.0
TUR,Turkey,2010,1250000000000.0,72327000.0,1105.043,365.624,203.804,358.211,0.0,381.209,0.0,145.27,145.27,0.0,135.05,0.006,7.604,2.61,0.0
TUR,Turkey,2011,1400000000000.0,73443000.0,1185.432,394.011,207.817,418.399,0.0,373.022,0.0,150.571,150.571,0.0,135.634,0.007,12.242,2.688,0.0
TUR,Turkey,2012,1490000000000.0,74651000.0,1249.553,424.437,197.908,433.192,0.0,391.923,0.0,167.994,167.994,0.0,149.046,0.011,15.096,3.841,0.0
TUR,Turkey,2013,1560000000000.0,75925000.0,1225.853,367.092,179.699,439.665,0.0,419.095,0.0,177.238,177.238,0.0,152.131,0.017,19.349,5.74,0.0
